model_name,accuracy,loss,val_accuracy,val_loss,epoch,batch_size,featurewise_center,samplewise_center,featurewise_std_normalization,samplewise_std_normalization,zca_whitening,zca_epsilon,rotation_range,width_shift_range,height_shift_range,shear_range,zoom_range,channel_shift_range,fill_mode,cval,horizontal_flip,vertical_flip,rescale,preprocessing_function,dtype,interpolation_order,data_format,channel_axis,row_axis,col_axis,_validation_split,mean,std,zca_whitening_matrix,brightness_range
VGG16meta3L,0.7599678635597229,0.5846775770187378,0.7786096334457397,0.543228030204773,12,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16meta3L,0.6200160384178162,27.259687423706055,0.6096256971359253,27.84186553955078,0,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16meta3L,0.6240299940109253,25.4787654876709,0.6171122789382935,28.0148868560791,2,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16meta3L,0.6299170255661011,25.068267822265625,0.6278074979782104,26.084823608398438,3,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16meta3L,0.6259031295776367,24.63165283203125,0.6352941393852234,25.69804573059082,4,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16meta3L,0.8335563540458679,0.4079138934612274,0.8021390438079834,0.46329694986343384,0,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16meta3L,0.8306127786636353,0.401736319065094,0.8074866533279419,0.45634904503822327,1,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16meta3L,0.8311479687690735,0.4050561785697937,0.8106951713562012,0.4455986022949219,2,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16meta3L,0.8306127786636353,0.4072442948818207,0.8160427808761597,0.45012766122817993,4,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16meta3L,0.8311479687690735,0.4102776050567627,0.8171123266220093,0.447457879781723,6,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
ResNet50,0.7293577790260315,38.91400909423828,0.7753209471702576,12.924592971801758,0,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.1,,,,
ResNet50,0.7770642042160034,9.111420631408691,0.7945791482925415,7.55991792678833,1,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.1,,,,
ResNet50,0.7883791923522949,6.804041385650635,0.8009985685348511,6.078683853149414,2,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.1,,,,
ResNet50,0.8027523159980774,5.514533996582031,0.8102710247039795,5.039963722229004,3,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.1,,,,
ResNet50,0.8299694061279297,3.4320883750915527,0.8181169629096985,3.2146451473236084,6,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.1,,,,
ResNet50,0.8418959975242615,2.724757432937622,0.8273894190788269,2.6785378456115723,8,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.1,,,,
ResNet50,0.8629969358444214,2.237976551055908,0.8316690325737,2.2313499450683594,10,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.1,,,,
ResNet50,0.8740060925483704,1.8112479448318481,0.8345221281051636,1.8483772277832031,13,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.1,,,,
ResNet50,0.9076452851295471,1.3053590059280396,0.8352353572845459,1.4440029859542847,20,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.1,,,,
ResNet50,0.6778656244277954,356.1951599121094,0.689486563205719,87.1521987915039,0,64,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
ResNet50,0.7226613759994507,58.99462127685547,0.72555011510849,40.792724609375,1,64,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
ResNet50,0.692017138004303,298.0270690917969,0.7118402123451233,72.83152770996094,0,64,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
ResNet50,0.711155891418457,30.066965103149414,0.7232524752616882,25.2492733001709,3,64,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
ResNet50,0.7116595506668091,24.371753692626953,0.7446504831314087,34.15196228027344,4,64,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
ResNet50,0.7227398753166199,24.555444717407227,0.7532097101211548,24.827369689941406,7,64,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
ResNet50,0.7260136008262634,18.400962829589844,0.773181140422821,19.78119659423828,10,64,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
ResNet50,0.7552253603935242,5.072937488555908,0.7917261123657227,4.850612640380859,29,64,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
ResNet50,0.7781414985656738,2.397418737411499,0.8131241202354431,2.1246798038482666,47,64,False,False,False,False,False,"0,000001",2,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6422263979911804,0.9352329969406128,0.7443850040435791,0.5908506512641907,0,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7543483972549438,0.5841773152351379,0.7786096334457397,0.5136648416519165,1,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.772544801235199,0.5361443758010864,0.792513370513916,0.5167125463485718,2,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7853893637657166,0.4965388774871826,0.8053476214408875,0.47862547636032104,5,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.79502272605896,0.48391053080558777,0.8096256852149963,0.5000895261764526,6,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.830077588558197,0.40929415822029114,0.8139037489891052,0.44654473662376404,13,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.83221834897995,0.4067640006542206,0.8149732351303101,0.4527137875556946,15,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.837035059928894,0.3880407214164734,0.8160427808761597,0.4415753483772278,26,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8375702500343323,0.38993263244628906,0.8181818127632141,0.43307679891586304,38,64,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6168048977851868,1.0394113063812256,0.7497326135635376,0.5738036632537842,0,70,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7650521993637085,0.559272050857544,0.789304792881012,0.49613329768180847,1,70,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7696012854576111,0.5314192175865173,0.7967914342880249,0.48571935296058655,2,70,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8049237132072449,0.4574386179447174,0.8203208446502686,0.47216784954071045,7,70,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8656676411628723,0.3363306224346161,0.825668454170227,0.4342833459377289,26,70,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8584426045417786,0.33759167790412903,0.8278074860572815,0.4353329837322235,55,70,False,False,False,False,False,"0,000001",5,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6333333253860474,0.9753935933113098,0.7703281044960022,0.5435740351676941,0,48,False,False,False,False,False,"0,000001",3,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7706422209739685,0.5393164753913879,0.7781740427017212,0.5301620960235596,2,48,False,False,False,False,False,"0,000001",3,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.804587185382843,0.482085257768631,0.78102707862854,0.5204476714134216,3,48,False,False,False,False,False,"0,000001",3,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7993884086608887,0.49315619468688965,0.8074179887771606,0.46141597628593445,4,48,False,False,False,False,False,"0,000001",3,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8529052138328552,0.35897698998451233,0.8138373494148254,0.46229615807533264,11,48,False,False,False,False,False,"0,000001",3,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.849235475063324,0.35383671522140503,0.815977156162262,0.44081544876098633,14,48,False,False,False,False,False,"0,000001",3,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.857798159122467,0.3441775441169739,0.820256769657135,0.4479096233844757,17,48,False,False,False,False,False,"0,000001",3,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8697247505187988,0.3186480402946472,0.8223965764045715,0.45099538564682007,58,48,False,False,False,False,False,"0,000001",3,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6732673048973083,0.736746609210968,0.7229946255683899,0.6352058053016663,0,40,False,False,False,False,False,"0,000001",3,0.1,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7594326734542847,0.575340211391449,0.7914438247680664,0.5495847463607788,1,40,False,False,False,False,False,"0,000001",3,0.1,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7848541736602783,0.5068649053573608,0.7978609800338745,0.49721503257751465,4,40,False,False,False,False,False,"0,000001",3,0.1,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8043885231018066,0.4702051877975464,0.8053476214408875,0.48896679282188416,6,40,False,False,False,False,False,"0,000001",3,0.1,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8389081954956055,0.39544355869293213,0.8085561394691467,0.44293907284736633,12,40,False,False,False,False,False,"0,000001",3,0.1,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8375702500343323,0.38296470046043396,0.8213903903961182,0.44375818967819214,17,40,False,False,False,False,False,"0,000001",3,0.1,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.844795286655426,0.3736739456653595,0.8245989084243774,0.4329183101654053,30,40,False,False,False,False,False,"0,000001",3,0.1,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6133261919021606,0.8424455523490906,0.6759358048439026,0.7514910101890564,0,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7382927536964417,0.6144899725914001,0.7283422350883484,0.599738359451294,1,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7535456418991089,0.5940660238265991,0.762566864490509,0.5372415781021118,2,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.771742045879364,0.5511699914932251,0.8010694980621338,0.5131264328956604,3,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.794219970703125,0.49567827582359314,0.8032085299491882,0.516681432723999,7,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8006422519683838,0.4827274978160858,0.8064171075820923,0.4888336658477783,9,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7931495904922485,0.49249839782714844,0.8085561394691467,0.48582327365875244,10,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8207117915153503,0.4434603154659271,0.822459876537323,0.46269720792770386,12,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6620283722877502,0.7651577591896057,0.7529411911964417,0.608220100402832,0,39,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.770404040813446,0.5506876707077026,0.7882353067398071,0.5176267027854919,1,39,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7995718717575073,0.5027448534965515,0.8064171075820923,0.47265705466270447,3,39,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8148247003555298,0.44426700472831726,0.8117647171020508,0.450520783662796,7,39,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.846936047077179,0.35921403765678406,0.8245989084243774,0.4272140860557556,11,39,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8635268807411194,0.32683107256889343,0.8278074860572815,0.4475924074649811,27,39,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8584426045417786,0.32899901270866394,0.8320855498313904,0.44725948572158813,31,39,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8597805500030518,0.3208659887313843,0.83315509557724,0.43123874068260193,48,39,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6743119359016418,0.7783339023590088,0.6961483359336853,0.6674115657806396,0,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7828746438026428,0.5139439105987549,0.7910128235816956,0.4938661754131317,1,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8003057837486267,0.4728241562843323,0.7917261123657227,0.5166140794754028,3,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7960244417190552,0.4868759512901306,0.8059914112091064,0.4629310369491577,4,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8235474228858948,0.4194473624229431,0.8102710247039795,0.4430960714817047,7,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8559632897377014,0.35497841238975525,0.8138373494148254,0.44737714529037476,11,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8642202019691467,0.32629990577697754,0.8188302516937256,0.4350823163986206,15,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8666666746139526,0.3109789192676544,0.8223965764045715,0.45107096433639526,21,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8746177554130554,0.3088437020778656,0.8231098651885986,0.4446141719818115,23,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8737003207206726,0.3100101947784424,0.8288159966468811,0.44636455178260803,34,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6691131591796875,0.7743605375289917,0.7275320887565613,0.6181306838989258,0,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7617737054824829,0.5482210516929626,0.7781740427017212,0.5242132544517517,1,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7877675890922546,0.5180632472038269,0.7874464988708496,0.491948664188385,2,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7801223397254944,0.5193321108818054,0.8017118573188782,0.47363707423210144,3,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8171253800392151,0.44042128324508667,0.8059914112091064,0.48001259565353394,7,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8290519714355469,0.41923967003822327,0.8095577955245972,0.4638794958591461,9,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8510703444480896,0.35685113072395325,0.8166904449462891,0.4392959177494049,12,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8550458550453186,0.34648531675338745,0.8174037337303162,0.4450041353702545,16,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8636085391044617,0.3316785395145416,0.8181169629096985,0.4602544903755188,19,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8663608431816101,0.3193245530128479,0.8195434808731079,0.4451219439506531,24,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.678401529788971,0.7718364596366882,0.7799145579338074,0.5410772562026978,0,35,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7885347008705139,0.5073800683021545,0.7991452813148499,0.4869026839733124,2,35,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7999524474143982,0.4672110676765442,0.811965823173523,0.4483553171157837,5,35,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8254044055938721,0.41624337434768677,0.8226495981216431,0.4813949763774872,8,35,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8484776616096497,0.35488250851631165,0.8269230723381042,0.43959546089172363,12,35,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8713130354881287,0.32092592120170593,0.8376068472862244,0.4154233932495117,32,35,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6607992649078369,0.7821664214134216,0.7628205418586731,0.6365966796875,0,30,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7635585069656372,0.5724078416824341,0.7970085740089417,0.4890306293964386,1,30,False,False,False,False,False,"0,000001",4,0.1,0.1,0.1,"[0.9, 1.1]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
